date,machine_id,material_type,environment,production_yield,defect_rate,machine_downtime,temperature,humidity
2023-03-11,Machine_2,Silicon Carbide,Cleanroom_3,95.83,3.02,11.22,23.26,35.54
2023-03-02,Machine_12,Gallium Arsenide,Cleanroom_2,94.15,0.78,3.03,27.37,34.75
2024-10-22,Machine_3,Germanium,Cleanroom_2,75.92,8.73,14.64,23.72,38.34
2024-12-04,Machine_5,Gallium Arsenide,Cleanroom_2,70.55,8.8,6.18,22.06,41.77
2024-07-29,Machine_3,Gallium Arsenide,Cleanroom_3,88.72,3.3,5.04,28.51,32.88
2024-06-04,Machine_6,Germanium,Cleanroom_4,77.12,5.3,19.4,28.94,38.31
2023-09-14,Machine_15,Silicon Carbide,Cleanroom_4,83.0,7.5,5.93,28.67,38.1
2023-09-25,Machine_17,Silicon,Cleanroom_2,91.92,8.51,7.05,25.26,47.27
2023-04-25,Machine_8,Silicon Carbide,Cleanroom_1,94.17,3.56,14.14,26.22,37.73
2024-02-24,Machine_10,Silicon Carbide,Cleanroom_4,76.49,9.55,16.52,29.86,43.63
2024-10-31,Machine_20,Silicon,Cleanroom_2,78.92,4.45,7.67,22.69,37.7
2023-04-04,Machine_8,Germanium,Cleanroom_1,77.93,6.67,21.91,25.87,40.98
2024-08-20,Machine_2,Silicon Carbide,Cleanroom_2,76.19,2.39,18.97,21.48,47.79
2024-06-17,Machine_3,Silicon Carbide,Cleanroom_1,74.43,2.42,13.92,23.37,35.1
2024-01-12,Machine_4,Germanium,Cleanroom_3,99.89,3.57,10.32,27.2,30.14
2023-12-21,Machine_1,Silicon Carbide,Cleanroom_4,74.59,4.34,13.54,24.46,31.21
2023-11-29,Machine_4,Gallium Arsenide,Cleanroom_2,83.02,5.57,11.99,24.48,44.87
2023-12-23,Machine_9,Germanium,Cleanroom_4,83.41,3.39,8.6,29.52,42.21
2024-08-28,Machine_13,Gallium Arsenide,Cleanroom_2,75.87,0.86,18.8,26.64,49.47
2024-05-01,Machine_17,Silicon,Cleanroom_2,76.73,3.03,10.27,23.35,33.1
2023-08-21,Machine_9,Germanium,Cleanroom_3,90.22,9.52,3.92,28.54,38.27
2024-08-02,Machine_12,Silicon Carbide,Cleanroom_2,94.25,9.04,5.59,23.98,36.83
2023-08-31,Machine_14,Germanium,Cleanroom_4,98.24,1.28,8.78,23.34,47.11
2024-05-12,Machine_15,Silicon,Cleanroom_4,85.65,6.04,17.1,23.67,42.4
2024-07-16,Machine_4,Gallium Arsenide,Cleanroom_1,93.55,8.0,19.62,27.67,37.27
2024-05-11,Machine_16,Gallium Arsenide,Cleanroom_2,99.59,6.0,13.79,24.18,45.18
2024-10-21,Machine_5,Silicon,Cleanroom_1,98.34,0.97,20.91,26.42,39.86
2023-05-26,Machine_18,Silicon Carbide,Cleanroom_2,70.15,3.86,13.29,21.64,43.69
2024-01-18,Machine_18,Silicon,Cleanroom_2,99.08,4.27,10.36,22.18,30.12
2024-02-09,Machine_14,Silicon,Cleanroom_1,74.67,1.38,22.56,29.51,37.08
2024-05-05,Machine_8,Germanium,Cleanroom_2,99.16,4.97,23.9,20.96,47.95
2023-07-18,Machine_3,Silicon,Cleanroom_2,82.34,1.54,19.88,26.28,32.55
2023-03-15,Machine_3,Germanium,Cleanroom_3,71.32,7.21,19.36,27.32,33.65
2023-02-04,Machine_15,Gallium Arsenide,Cleanroom_1,75.22,8.41,0.53,25.32,42.0
2024-09-09,Machine_19,Silicon,Cleanroom_3,74.64,0.51,23.66,26.58,31.02
2024-09-21,Machine_11,Gallium Arsenide,Cleanroom_2,94.57,7.26,3.43,27.66,48.08
2023-02-24,Machine_3,Gallium Arsenide,Cleanroom_2,95.01,6.76,7.12,24.67,45.09
2024-10-26,Machine_4,Gallium Arsenide,Cleanroom_3,93.37,1.02,22.36,22.04,48.83
2024-12-13,Machine_16,Gallium Arsenide,Cleanroom_2,81.07,8.93,18.59,26.86,41.14
2023-05-29,Machine_11,Gallium Arsenide,Cleanroom_4,95.42,0.18,2.91,28.69,47.98
2024-03-08,Machine_17,Gallium Arsenide,Cleanroom_1,73.95,1.55,19.28,24.82,49.84
2024-03-06,Machine_10,Gallium Arsenide,Cleanroom_4,89.78,7.79,4.87,21.58,44.54
2023-07-31,Machine_1,Germanium,Cleanroom_4,93.0,1.74,1.18,21.98,34.79
2024-11-26,Machine_10,Germanium,Cleanroom_2,93.37,8.69,15.67,25.85,48.55
2024-06-22,Machine_3,Silicon Carbide,Cleanroom_4,84.84,8.04,8.15,28.76,45.65
2023-10-26,Machine_8,Germanium,Cleanroom_4,80.48,3.26,14.76,21.6,30.45
2024-11-02,Machine_15,Germanium,Cleanroom_2,96.24,5.5,9.66,27.07,42.07
2024-08-16,Machine_17,Gallium Arsenide,Cleanroom_1,76.1,9.94,6.79,24.42,30.98
2024-07-01,Machine_1,Silicon Carbide,Cleanroom_4,70.2,8.46,17.07,24.77,34.78
2024-12-27,Machine_12,Germanium,Cleanroom_1,83.01,8.99,19.41,23.86,44.87
2024-11-19,Machine_13,Gallium Arsenide,Cleanroom_1,71.3,0.32,7.18,25.06,34.56
2023-10-31,Machine_2,Gallium Arsenide,Cleanroom_4,94.2,8.82,18.25,20.82,30.98
2024-07-07,Machine_13,Gallium Arsenide,Cleanroom_1,95.35,9.83,16.58,27.64,32.17
2024-01-29,Machine_15,Germanium,Cleanroom_1,90.2,0.15,9.24,27.79,38.03
2023-01-27,Machine_17,Germanium,Cleanroom_2,85.79,6.66,5.7,20.8,37.19
2024-12-26,Machine_2,Gallium Arsenide,Cleanroom_3,82.14,1.47,3.78,24.69,42.53
2024-03-17,Machine_19,Germanium,Cleanroom_2,75.88,6.18,12.89,21.32,39.91
2024-03-13,Machine_1,Silicon,Cleanroom_3,77.56,7.48,9.24,29.75,40.86
2023-07-18,Machine_1,Silicon,Cleanroom_3,76.26,7.32,12.23,25.67,40.0
2024-01-07,Machine_18,Silicon Carbide,Cleanroom_2,98.76,3.92,3.72,21.5,48.64
2023-04-27,Machine_9,Silicon,Cleanroom_1,73.54,4.67,0.83,28.37,34.38
2023-11-19,Machine_17,Germanium,Cleanroom_2,93.52,8.64,10.64,29.16,47.86
2023-11-10,Machine_18,Silicon Carbide,Cleanroom_3,81.56,2.37,3.03,29.13,45.79
2024-01-11,Machine_3,Gallium Arsenide,Cleanroom_4,95.54,5.54,5.74,24.1,46.63
2024-02-29,Machine_15,Silicon Carbide,Cleanroom_3,84.04,1.3,3.08,24.35,39.74
2023-04-16,Machine_18,Silicon Carbide,Cleanroom_1,90.38,6.81,17.56,25.62,32.77
2024-04-20,Machine_18,Gallium Arsenide,Cleanroom_3,99.04,9.97,8.44,25.4,49.64
2023-02-08,Machine_13,Germanium,Cleanroom_2,79.77,5.53,14.65,26.68,32.16
2023-09-18,Machine_12,Gallium Arsenide,Cleanroom_2,94.46,8.05,15.29,29.56,32.05
2024-09-26,Machine_12,Gallium Arsenide,Cleanroom_2,96.39,8.13,7.33,24.43,34.32
2024-06-14,Machine_16,Gallium Arsenide,Cleanroom_3,86.86,7.54,3.1,27.8,47.91
2024-02-24,Machine_15,Silicon,Cleanroom_2,82.96,4.01,20.87,20.67,46.05
2023-07-23,Machine_6,Gallium Arsenide,Cleanroom_4,71.88,2.54,16.83,21.93,46.84
2024-09-24,Machine_14,Germanium,Cleanroom_2,91.46,2.9,3.67,25.42,36.75
2024-07-28,Machine_1,Silicon,Cleanroom_3,89.31,1.49,9.65,21.13,37.75
2024-06-24,Machine_11,Silicon,Cleanroom_3,81.95,4.96,3.5,24.46,40.99
2024-05-25,Machine_8,Gallium Arsenide,Cleanroom_3,72.05,1.0,15.82,25.96,32.07
2023-08-25,Machine_15,Silicon Carbide,Cleanroom_2,83.43,2.62,8.76,23.61,33.86
2023-03-13,Machine_1,Germanium,Cleanroom_4,70.83,2.16,18.43,23.23,39.95
2024-10-24,Machine_6,Silicon Carbide,Cleanroom_3,71.77,2.42,13.78,20.47,39.01
2024-09-08,Machine_8,Germanium,Cleanroom_3,70.1,1.74,5.11,22.11,42.8
2023-02-24,Machine_20,Germanium,Cleanroom_3,90.92,9.42,4.16,26.33,46.65
2023-06-16,Machine_1,Germanium,Cleanroom_4,84.88,0.76,1.38,26.78,31.7
2023-12-05,Machine_3,Silicon Carbide,Cleanroom_2,73.38,8.77,14.99,20.39,45.45
2024-06-30,Machine_9,Silicon Carbide,Cleanroom_3,86.79,6.23,10.83,24.67,37.25
2024-05-25,Machine_12,Germanium,Cleanroom_1,81.88,9.21,23.62,29.3,46.95
2024-09-26,Machine_15,Gallium Arsenide,Cleanroom_4,81.11,1.52,18.79,29.65,43.04
2023-03-13,Machine_10,Gallium Arsenide,Cleanroom_3,94.37,1.67,23.72,24.4,33.89
2023-11-27,Machine_15,Germanium,Cleanroom_1,91.37,5.61,4.27,24.36,40.69
2023-04-17,Machine_3,Silicon,Cleanroom_2,92.64,1.79,15.17,25.06,43.19
2024-09-24,Machine_1,Gallium Arsenide,Cleanroom_1,71.79,2.59,7.08,23.25,38.54
2023-08-20,Machine_20,Germanium,Cleanroom_3,95.68,9.12,23.73,27.06,38.9
2024-09-25,Machine_10,Silicon,Cleanroom_2,83.98,8.81,23.1,21.06,49.5
2023-07-10,Machine_19,Germanium,Cleanroom_2,87.71,4.73,19.51,20.42,37.19
2023-08-16,Machine_12,Silicon,Cleanroom_2,78.69,0.87,7.61,28.74,46.33
2024-03-23,Machine_9,Silicon,Cleanroom_2,97.16,8.83,8.8,22.08,36.59
2024-06-19,Machine_19,Germanium,Cleanroom_4,96.61,3.78,7.87,29.18,45.37
2024-02-23,Machine_15,Silicon Carbide,Cleanroom_1,81.61,1.84,21.23,24.79,40.05
2024-07-01,Machine_2,Silicon,Cleanroom_2,74.61,5.15,14.11,20.05,37.09
2023-07-29,Machine_1,Germanium,Cleanroom_2,86.98,8.16,7.67,28.52,34.69
2023-08-20,Machine_16,Germanium,Cleanroom_1,85.31,8.48,12.72,26.32,46.54
2024-06-26,Machine_3,Silicon Carbide,Cleanroom_3,88.77,2.14,23.83,24.3,39.59
2024-12-04,Machine_7,Silicon,Cleanroom_3,94.71,5.7,1.16,24.13,43.27
2023-02-01,Machine_4,Germanium,Cleanroom_1,99.68,8.47,16.33,21.26,49.52
2024-02-27,Machine_20,Silicon,Cleanroom_2,89.6,4.16,6.73,22.56,38.39
2023-04-19,Machine_4,Silicon Carbide,Cleanroom_4,89.0,8.15,0.39,22.34,47.38
2024-07-02,Machine_10,Silicon Carbide,Cleanroom_2,71.35,4.48,14.17,27.5,44.75
2024-12-02,Machine_11,Silicon Carbide,Cleanroom_4,71.14,0.37,16.7,25.78,40.47
2024-01-07,Machine_20,Gallium Arsenide,Cleanroom_4,94.57,7.07,8.52,25.79,34.0
2024-10-03,Machine_13,Germanium,Cleanroom_2,85.2,0.48,0.26,21.97,41.78
2024-04-09,Machine_15,Germanium,Cleanroom_2,82.03,7.92,9.73,29.73,48.11
2023-09-17,Machine_8,Silicon,Cleanroom_3,84.04,1.64,5.43,29.17,40.37
2024-12-22,Machine_19,Germanium,Cleanroom_1,75.62,9.07,7.34,29.44,38.99
2024-07-04,Machine_12,Silicon Carbide,Cleanroom_4,78.18,8.25,7.96,28.25,33.57
2023-03-28,Machine_6,Gallium Arsenide,Cleanroom_4,93.06,4.8,11.94,25.88,44.63
2023-05-24,Machine_7,Silicon Carbide,Cleanroom_1,92.82,2.09,22.79,28.3,43.55
2023-09-02,Machine_12,Silicon Carbide,Cleanroom_1,72.49,3.94,19.72,23.2,44.57
2023-01-24,Machine_19,Germanium,Cleanroom_4,78.69,3.28,19.19,25.79,33.44
2023-10-26,Machine_11,Silicon Carbide,Cleanroom_3,71.1,1.97,13.02,22.39,31.94
2023-06-03,Machine_10,Gallium Arsenide,Cleanroom_2,80.86,0.98,0.61,28.14,36.14
2023-08-29,Machine_18,Silicon Carbide,Cleanroom_3,99.81,0.47,13.09,23.47,36.22
2024-05-08,Machine_1,Germanium,Cleanroom_1,73.68,7.9,4.45,29.97,30.15
2023-01-01,Machine_2,Silicon,Cleanroom_2,74.73,5.95,18.77,29.7,46.82
2023-12-29,Machine_6,Germanium,Cleanroom_4,87.83,9.89,14.82,22.37,33.76
2023-07-08,Machine_17,Silicon,Cleanroom_1,99.74,1.19,10.7,25.51,45.48
2023-01-06,Machine_9,Silicon,Cleanroom_2,98.04,1.22,17.45,29.0,32.49
2024-10-19,Machine_12,Germanium,Cleanroom_1,71.55,1.0,4.23,28.24,39.07
2024-11-12,Machine_17,Silicon Carbide,Cleanroom_2,75.48,9.52,13.96,29.21,42.23
2023-02-03,Machine_4,Silicon,Cleanroom_3,76.49,1.37,23.5,23.93,36.4
2024-08-13,Machine_9,Silicon,Cleanroom_1,98.21,7.32,4.8,24.01,43.23
2023-10-31,Machine_14,Germanium,Cleanroom_4,72.32,3.1,23.92,20.23,35.38
2024-10-18,Machine_8,Silicon,Cleanroom_4,72.74,2.62,14.31,24.71,43.24
2024-08-11,Machine_3,Silicon,Cleanroom_3,97.58,6.71,9.11,23.18,42.54
2024-03-24,Machine_17,Silicon,Cleanroom_1,80.04,6.04,2.12,24.07,35.02
2024-04-28,Machine_19,Silicon,Cleanroom_4,87.56,4.72,14.13,20.14,40.95
2024-09-12,Machine_8,Silicon Carbide,Cleanroom_4,95.37,9.24,14.15,23.56,31.52
2023-07-02,Machine_14,Silicon,Cleanroom_2,73.63,9.57,8.84,27.46,42.2
2024-08-15,Machine_11,Silicon,Cleanroom_3,94.98,1.28,9.46,26.97,34.04
2023-10-04,Machine_17,Germanium,Cleanroom_4,99.23,9.0,22.12,23.67,41.42
2023-04-12,Machine_13,Gallium Arsenide,Cleanroom_3,79.58,6.57,7.3,24.59,35.69
2024-09-24,Machine_10,Silicon Carbide,Cleanroom_3,95.71,5.61,1.68,28.57,32.04
2023-05-12,Machine_10,Gallium Arsenide,Cleanroom_4,94.07,4.1,19.21,27.68,45.73
2023-08-20,Machine_4,Gallium Arsenide,Cleanroom_2,96.19,4.12,6.6,26.08,42.48
2024-03-26,Machine_20,Silicon Carbide,Cleanroom_3,97.81,6.51,18.97,28.22,30.67
2023-02-19,Machine_11,Germanium,Cleanroom_1,87.79,9.09,10.21,26.24,49.53
2024-06-07,Machine_4,Silicon,Cleanroom_2,81.23,5.08,21.97,24.95,30.32
2023-01-15,Machine_13,Germanium,Cleanroom_1,95.9,1.47,11.2,24.88,49.48
2023-08-04,Machine_2,Germanium,Cleanroom_4,73.96,9.55,14.16,22.89,36.74
2024-12-11,Machine_19,Germanium,Cleanroom_1,84.58,0.25,11.61,20.86,46.36
2024-12-10,Machine_14,Silicon Carbide,Cleanroom_3,86.0,3.83,9.68,29.42,32.01
2024-05-16,Machine_15,Silicon Carbide,Cleanroom_4,74.77,4.75,1.82,24.61,44.98
2023-01-23,Machine_9,Germanium,Cleanroom_4,91.53,0.45,8.44,24.78,41.38
2024-05-10,Machine_2,Gallium Arsenide,Cleanroom_1,88.52,4.28,21.24,26.33,46.05
2023-09-23,Machine_1,Gallium Arsenide,Cleanroom_2,85.65,8.81,10.41,28.65,49.93
2023-08-06,Machine_8,Gallium Arsenide,Cleanroom_3,73.01,3.74,13.98,28.92,48.02
2023-06-09,Machine_12,Gallium Arsenide,Cleanroom_2,80.51,6.84,3.28,24.0,34.31
2024-03-12,Machine_12,Silicon Carbide,Cleanroom_1,91.33,1.09,7.39,21.69,45.53
2023-09-08,Machine_1,Gallium Arsenide,Cleanroom_4,73.56,8.95,5.77,29.37,42.3
2023-10-15,Machine_5,Gallium Arsenide,Cleanroom_3,95.98,3.25,2.84,28.17,33.99
2023-04-16,Machine_19,Germanium,Cleanroom_4,86.37,4.5,1.65,24.61,38.09
2024-08-24,Machine_6,Germanium,Cleanroom_4,95.49,4.19,1.25,29.3,32.17
2024-12-20,Machine_18,Silicon Carbide,Cleanroom_4,85.85,3.8,17.49,22.07,39.86
2023-05-16,Machine_4,Silicon Carbide,Cleanroom_2,84.39,7.71,23.51,23.15,49.53
2024-11-17,Machine_17,Gallium Arsenide,Cleanroom_3,72.99,3.69,3.95,21.65,33.91
2024-09-25,Machine_7,Silicon Carbide,Cleanroom_2,77.59,5.93,6.1,27.1,39.53
2023-12-18,Machine_12,Silicon,Cleanroom_2,96.31,9.79,12.41,22.4,38.82
2023-03-26,Machine_14,Gallium Arsenide,Cleanroom_1,85.33,6.29,15.5,20.8,40.75
2023-04-05,Machine_11,Germanium,Cleanroom_4,74.29,2.03,13.86,26.05,48.97
2023-12-01,Machine_18,Gallium Arsenide,Cleanroom_4,78.37,7.62,8.87,26.1,31.16
2023-01-05,Machine_20,Germanium,Cleanroom_2,86.94,8.49,7.81,21.95,49.32
2024-04-23,Machine_19,Germanium,Cleanroom_3,78.01,6.84,5.11,21.06,30.14
2024-03-04,Machine_8,Silicon Carbide,Cleanroom_2,91.56,6.93,19.84,26.96,33.17
2023-11-28,Machine_15,Germanium,Cleanroom_1,94.62,2.93,2.79,23.45,35.41
2024-10-11,Machine_18,Germanium,Cleanroom_4,73.36,0.67,18.65,27.67,39.22
2023-10-01,Machine_3,Gallium Arsenide,Cleanroom_1,79.27,6.49,20.81,29.38,36.97
2023-10-23,Machine_3,Germanium,Cleanroom_4,73.46,7.65,23.27,23.32,36.23
2024-07-30,Machine_13,Silicon,Cleanroom_4,93.01,2.56,10.43,20.41,34.66
2023-10-04,Machine_15,Silicon Carbide,Cleanroom_2,85.17,8.95,16.32,22.05,44.36
2023-02-24,Machine_14,Germanium,Cleanroom_4,96.46,6.86,15.61,23.66,31.78
2023-08-28,Machine_4,Silicon,Cleanroom_1,90.54,3.88,9.94,26.99,32.02
2024-10-11,Machine_1,Silicon Carbide,Cleanroom_2,78.42,7.54,17.09,20.98,44.72
2024-09-28,Machine_2,Silicon,Cleanroom_3,86.29,5.2,13.84,25.62,31.99
2023-01-23,Machine_8,Germanium,Cleanroom_2,81.53,1.68,8.52,26.09,45.34
2023-03-20,Machine_14,Silicon Carbide,Cleanroom_4,72.92,8.41,1.65,25.0,45.93
2023-08-12,Machine_9,Silicon Carbide,Cleanroom_1,74.71,2.94,2.54,22.25,38.56
2023-05-29,Machine_11,Germanium,Cleanroom_4,80.36,0.58,14.92,24.43,48.84
2023-10-30,Machine_15,Gallium Arsenide,Cleanroom_3,76.79,4.81,1.03,29.58,45.09
2023-06-09,Machine_18,Silicon Carbide,Cleanroom_1,97.06,7.64,4.71,23.98,42.45
2023-04-05,Machine_18,Gallium Arsenide,Cleanroom_3,84.96,5.72,4.18,21.61,46.9
2024-11-11,Machine_20,Silicon Carbide,Cleanroom_4,81.79,4.62,21.26,29.59,40.59
2024-12-17,Machine_20,Silicon Carbide,Cleanroom_3,87.63,8.47,20.53,23.42,49.12
2023-08-31,Machine_19,Gallium Arsenide,Cleanroom_1,74.65,9.15,16.29,24.62,45.5
2024-04-07,Machine_16,Germanium,Cleanroom_3,75.17,8.14,6.33,26.54,36.04
2023-03-13,Machine_20,Gallium Arsenide,Cleanroom_1,76.22,6.04,22.01,28.6,31.73
2023-11-04,Machine_18,Silicon Carbide,Cleanroom_3,84.87,3.78,2.7,29.11,41.52
2024-11-05,Machine_14,Silicon,Cleanroom_2,88.69,9.09,18.51,25.69,30.29
2023-01-25,Machine_11,Gallium Arsenide,Cleanroom_4,85.33,9.91,7.56,26.16,34.59
2024-03-03,Machine_3,Gallium Arsenide,Cleanroom_4,95.45,2.99,19.16,21.3,37.23
2024-06-12,Machine_7,Germanium,Cleanroom_3,84.75,8.45,7.54,26.21,49.44
2023-04-30,Machine_14,Silicon Carbide,Cleanroom_3,75.99,8.75,7.83,28.43,40.33
2023-02-06,Machine_8,Silicon Carbide,Cleanroom_3,86.59,4.2,23.13,20.72,45.4
2023-11-28,Machine_17,Gallium Arsenide,Cleanroom_3,86.99,5.79,10.17,27.32,33.63
2023-06-27,Machine_2,Gallium Arsenide,Cleanroom_2,87.24,3.91,22.14,28.67,38.52
2024-07-24,Machine_17,Silicon Carbide,Cleanroom_2,99.94,9.96,17.98,22.43,42.12
2023-05-23,Machine_6,Gallium Arsenide,Cleanroom_3,72.82,3.16,6.02,26.46,37.14
2024-07-03,Machine_9,Silicon Carbide,Cleanroom_3,88.13,6.89,4.3,29.91,32.2
2023-12-02,Machine_9,Silicon Carbide,Cleanroom_2,88.03,7.29,1.47,25.7,39.31
2023-03-13,Machine_18,Silicon,Cleanroom_3,74.23,0.73,18.79,20.46,41.58
2023-10-30,Machine_15,Gallium Arsenide,Cleanroom_1,98.03,8.99,16.16,24.48,43.15
2024-10-13,Machine_8,Silicon,Cleanroom_3,72.55,0.92,23.76,27.46,37.0
2023-04-15,Machine_19,Germanium,Cleanroom_3,75.43,9.81,15.02,26.37,46.09
2023-04-24,Machine_1,Germanium,Cleanroom_3,80.39,3.31,19.82,27.54,46.09
2024-12-22,Machine_7,Silicon Carbide,Cleanroom_3,96.87,2.6,7.89,20.53,35.33
2023-10-01,Machine_16,Gallium Arsenide,Cleanroom_1,79.42,2.35,8.32,25.01,38.92
2023-12-11,Machine_13,Silicon Carbide,Cleanroom_4,99.85,7.8,10.73,25.15,43.48
2023-02-15,Machine_16,Germanium,Cleanroom_3,82.77,2.11,9.05,28.64,47.08
2024-09-09,Machine_13,Silicon,Cleanroom_1,79.74,1.19,13.39,22.99,37.71
2023-10-13,Machine_7,Silicon,Cleanroom_2,71.65,6.53,2.99,26.3,31.46
2024-06-21,Machine_12,Silicon Carbide,Cleanroom_4,71.17,9.15,20.91,29.15,41.5
2024-10-23,Machine_5,Silicon,Cleanroom_1,76.84,6.32,1.06,20.77,32.24
2024-03-02,Machine_13,Gallium Arsenide,Cleanroom_1,71.79,2.54,14.09,25.1,42.48
2023-02-23,Machine_5,Germanium,Cleanroom_2,84.21,2.42,18.83,25.7,48.2
2023-06-21,Machine_16,Gallium Arsenide,Cleanroom_3,77.65,7.79,3.57,22.2,48.74
2023-06-06,Machine_20,Germanium,Cleanroom_4,74.72,8.9,3.83,27.97,48.52
2024-03-06,Machine_19,Silicon Carbide,Cleanroom_4,75.16,0.8,9.43,29.07,38.14
2023-04-21,Machine_2,Silicon Carbide,Cleanroom_3,99.32,7.93,13.44,25.59,39.42
2024-02-05,Machine_17,Germanium,Cleanroom_4,99.69,1.68,12.62,21.61,40.71
2023-01-31,Machine_5,Silicon,Cleanroom_4,86.39,3.23,16.6,21.28,45.74
2023-11-24,Machine_1,Gallium Arsenide,Cleanroom_4,90.89,1.0,22.75,20.74,33.58
2024-05-30,Machine_6,Silicon,Cleanroom_4,76.38,6.11,8.82,23.89,36.13
2023-08-24,Machine_7,Silicon,Cleanroom_3,71.24,4.78,22.64,26.14,40.41
2023-07-29,Machine_8,Germanium,Cleanroom_4,75.29,9.46,12.45,26.36,32.75
2023-09-15,Machine_11,Germanium,Cleanroom_2,79.04,3.07,21.88,27.02,49.27
2024-02-26,Machine_19,Silicon,Cleanroom_1,83.79,8.85,15.81,25.29,49.07
2023-06-11,Machine_12,Germanium,Cleanroom_2,87.8,5.84,10.47,24.65,45.22
2024-09-01,Machine_6,Silicon,Cleanroom_2,99.43,8.93,7.18,26.94,43.86
2023-07-25,Machine_10,Silicon Carbide,Cleanroom_2,93.07,5.77,3.54,20.6,42.19
2023-10-19,Machine_12,Silicon Carbide,Cleanroom_1,75.44,4.32,3.71,24.96,42.72
2023-08-03,Machine_12,Silicon,Cleanroom_2,77.46,8.02,18.44,28.67,35.71
2024-06-28,Machine_15,Gallium Arsenide,Cleanroom_4,95.23,9.1,13.12,29.07,33.95
2024-06-07,Machine_15,Gallium Arsenide,Cleanroom_3,97.24,9.43,11.59,24.21,38.33
2024-11-24,Machine_8,Silicon Carbide,Cleanroom_2,87.62,8.72,22.66,27.58,40.32
2023-11-20,Machine_16,Germanium,Cleanroom_2,81.11,5.51,9.26,27.23,33.58
2024-01-30,Machine_19,Silicon Carbide,Cleanroom_4,81.27,2.83,11.31,28.86,46.95
2024-08-11,Machine_17,Silicon,Cleanroom_1,73.9,8.8,16.78,21.76,41.56
2024-12-02,Machine_2,Silicon,Cleanroom_4,90.21,1.01,14.28,25.82,31.66
2023-02-17,Machine_18,Silicon,Cleanroom_2,84.23,6.6,6.42,27.33,37.9
2023-04-07,Machine_10,Gallium Arsenide,Cleanroom_2,91.51,8.88,4.79,24.5,40.93
2023-04-09,Machine_3,Gallium Arsenide,Cleanroom_4,92.69,0.36,16.23,24.83,40.65
2023-08-17,Machine_18,Silicon Carbide,Cleanroom_3,76.01,9.22,22.62,21.57,41.19
2024-04-27,Machine_8,Germanium,Cleanroom_1,99.14,7.4,16.51,27.74,45.51
2024-01-01,Machine_8,Germanium,Cleanroom_1,93.31,5.4,7.5,25.94,31.93
2024-01-03,Machine_10,Germanium,Cleanroom_3,72.52,7.65,8.34,24.08,47.15
2023-12-13,Machine_6,Silicon,Cleanroom_1,84.45,2.28,20.87,20.57,48.19
2023-07-20,Machine_5,Silicon Carbide,Cleanroom_2,74.97,4.52,16.04,27.67,46.67
2023-08-05,Machine_8,Silicon Carbide,Cleanroom_1,76.25,4.27,16.63,24.24,33.66
2024-06-03,Machine_9,Germanium,Cleanroom_3,83.74,0.28,4.84,21.97,48.32
2024-12-27,Machine_17,Gallium Arsenide,Cleanroom_1,89.9,4.53,1.15,29.84,39.89
2024-02-11,Machine_20,Silicon,Cleanroom_2,90.17,7.69,19.47,24.48,36.82
2024-06-02,Machine_18,Silicon,Cleanroom_2,81.04,9.14,8.35,28.75,46.08
2024-01-17,Machine_11,Silicon,Cleanroom_4,70.58,4.05,2.45,25.55,48.42
2024-03-10,Machine_9,Gallium Arsenide,Cleanroom_4,88.73,8.84,7.51,24.31,48.79
2024-05-26,Machine_12,Silicon Carbide,Cleanroom_4,88.78,5.25,5.67,26.7,44.03
2023-09-30,Machine_9,Gallium Arsenide,Cleanroom_1,86.69,3.2,10.62,29.19,47.81
2024-08-05,Machine_10,Germanium,Cleanroom_2,85.47,9.56,1.3,22.42,38.94
2024-02-13,Machine_18,Germanium,Cleanroom_2,87.44,5.86,9.71,24.65,32.54
2023-11-03,Machine_8,Silicon Carbide,Cleanroom_4,83.38,2.97,19.69,22.78,38.83
2023-11-19,Machine_5,Silicon Carbide,Cleanroom_3,79.13,1.43,7.35,26.2,44.13
2024-07-26,Machine_8,Silicon Carbide,Cleanroom_1,88.47,3.0,3.06,20.44,40.57
2023-03-21,Machine_19,Silicon,Cleanroom_3,78.96,5.39,8.1,21.19,43.96
2024-01-28,Machine_18,Silicon Carbide,Cleanroom_4,73.49,3.11,12.0,23.97,46.79
2023-04-08,Machine_3,Germanium,Cleanroom_1,99.34,4.14,8.78,21.22,30.23
2023-02-21,Machine_17,Silicon Carbide,Cleanroom_3,92.18,5.47,13.46,20.88,48.63
2023-06-03,Machine_7,Gallium Arsenide,Cleanroom_2,80.55,6.9,3.19,22.82,31.65
2023-10-10,Machine_13,Silicon,Cleanroom_2,75.44,8.98,6.59,29.42,47.38
2024-10-22,Machine_6,Germanium,Cleanroom_2,93.85,0.22,2.49,29.04,37.21
2024-02-04,Machine_6,Silicon,Cleanroom_4,70.55,5.19,21.69,21.85,44.3
2024-12-04,Machine_17,Silicon,Cleanroom_1,96.56,1.52,11.17,20.32,45.81
2023-02-28,Machine_9,Silicon,Cleanroom_2,97.41,9.87,15.16,20.88,40.04
2024-08-10,Machine_9,Gallium Arsenide,Cleanroom_3,91.66,1.61,8.41,29.36,39.06
2023-05-11,Machine_20,Silicon,Cleanroom_2,89.62,2.3,6.88,23.09,37.32
2023-07-25,Machine_19,Gallium Arsenide,Cleanroom_4,94.49,9.3,5.59,27.08,45.12
2024-06-24,Machine_12,Gallium Arsenide,Cleanroom_4,85.96,4.63,6.08,29.45,31.91
